timestamp;charging;in_charger;level
2026-02-02T19:47:15.400Z;False;False;23
2026-02-02T19:57:15.500Z;False;False;22
2026-02-02T20:07:15.500Z;False;False;23
2026-02-02T21:07:17.400Z;False;False;23
2026-02-02T22:07:16.800Z;False;False;22
2026-02-02T23:07:16.700Z;False;False;22
2026-02-03T00:07:16.800Z;False;False;22
2026-02-03T01:07:16.700Z;False;False;22
2026-02-03T02:07:16.800Z;False;False;21
2026-02-03T03:07:16.700Z;False;False;21
2026-02-03T04:07:16.700Z;False;False;21
2026-02-03T04:37:16.800Z;False;False;20
2026-02-03T05:37:16.900Z;False;False;20
2026-02-03T05:57:16.400Z;False;False;19
2026-02-03T06:57:16.600Z;False;False;19
2026-02-03T07:37:17.100Z;False;False;18
2026-02-03T08:24:27.400Z;False;False;18
2026-02-03T09:23:02.100Z;False;False;17
2026-02-03T10:24:27.900Z;False;False;17
2026-02-03T11:24:28.000Z;False;False;16
2026-02-03T12:24:28.100Z;False;False;16
2026-02-03T13:24:28.600Z;False;False;16
2026-02-03T14:24:28.600Z;False;False;16
2026-02-03T15:24:28.100Z;False;False;16
2026-02-03T16:24:27.800Z;False;False;16
2026-02-03T16:34:27.900Z;False;False;15
2026-02-03T17:34:28.700Z;False;False;15
2026-02-03T18:34:30.500Z;False;False;15
2026-02-03T18:44:30.600Z;False;False;14
2026-02-03T19:44:30.700Z;False;False;14
2026-02-03T20:34:30.200Z;False;False;13
2026-02-03T21:34:30.800Z;False;False;14
2026-02-03T22:34:30.700Z;False;False;14
2026-02-03T23:34:34.500Z;False;False;14
2026-02-03T23:44:30.800Z;False;False;13
2026-02-04T00:44:30.700Z;False;False;13
2026-02-04T01:44:30.700Z;False;False;13
2026-02-04T02:24:31.000Z;False;False;12
2026-02-04T03:24:30.800Z;False;False;12
2026-02-04T04:24:30.800Z;False;False;12
2026-02-04T05:24:30.800Z;False;False;12
2026-02-04T06:24:30.900Z;False;False;11
2026-02-04T07:24:30.900Z;False;False;11
2026-02-04T07:34:30.000Z;False;False;10
2026-02-04T08:34:30.800Z;False;False;10
2026-02-04T09:24:30.900Z;False;False;9
2026-02-04T10:24:28.900Z;False;False;9
2026-02-04T11:24:29.500Z;False;False;9
2026-02-04T12:14:30.600Z;False;False;8
2026-02-04T13:14:30.000Z;False;False;8
2026-02-04T14:14:29.800Z;False;False;8
2026-02-04T15:14:29.500Z;False;False;8
2026-02-04T16:14:30.600Z;False;False;8
2026-02-04T16:44:29.900Z;False;False;7
2026-02-04T17:44:30.500Z;False;False;7
2026-02-04T18:44:28.400Z;False;False;7
2026-02-04T19:44:30.300Z;False;False;7
2026-02-04T20:44:30.400Z;False;False;7
2026-02-04T21:14:29.100Z;False;False;6
2026-02-04T21:54:30.000Z;False;False;7
2026-02-04T22:54:29.900Z;False;False;7
2026-02-04T23:54:29.900Z;False;False;7
2026-02-05T00:24:30.000Z;False;False;6
2026-02-05T01:24:29.900Z;False;False;6
2026-02-05T02:24:32.300Z;False;False;6
2026-02-05T03:24:32.300Z;False;False;6
2026-02-05T04:00:22.500Z;False;False;5
2026-02-05T04:22:12.800Z;True;False;5
2026-02-05T04:24:42.900Z;True;True;6
2026-02-05T04:25:42.900Z;True;True;7
2026-02-05T04:26:42.900Z;True;True;11
2026-02-05T04:27:42.900Z;True;True;13
2026-02-05T04:28:42.900Z;True;True;15
2026-02-05T04:29:42.900Z;True;True;17
2026-02-05T04:30:42.900Z;True;True;19
2026-02-05T04:31:42.900Z;True;True;20
2026-02-05T04:32:42.900Z;True;True;22
2026-02-05T04:33:42.900Z;True;True;23
2026-02-05T04:34:42.900Z;True;True;25
2026-02-05T04:35:42.900Z;True;True;27
2026-02-05T04:36:42.900Z;True;True;28
2026-02-05T04:37:42.600Z;True;True;31
2026-02-05T04:38:42.600Z;True;True;32
2026-02-05T04:39:42.600Z;True;True;34
2026-02-05T04:40:42.600Z;True;True;35
2026-02-05T04:41:42.600Z;True;True;37
2026-02-05T04:42:42.600Z;True;True;39
2026-02-05T04:43:42.600Z;True;True;40
2026-02-05T04:44:42.600Z;True;True;42
2026-02-05T04:45:41.600Z;True;True;43
2026-02-05T04:46:41.600Z;True;True;45
2026-02-05T04:47:41.600Z;True;True;46
2026-02-05T04:48:41.600Z;True;True;48
2026-02-05T04:49:41.600Z;True;True;50
2026-02-05T04:50:41.600Z;True;True;51
2026-02-05T04:51:41.600Z;True;True;53
2026-02-05T04:52:42.200Z;True;True;55
2026-02-05T04:53:42.200Z;True;True;56
2026-02-05T04:54:42.200Z;True;True;58
2026-02-05T04:55:42.200Z;True;True;59
2026-02-05T04:56:42.200Z;True;True;60
2026-02-05T04:57:42.200Z;True;True;61
2026-02-05T04:58:42.200Z;True;True;63
2026-02-05T04:59:42.200Z;True;True;64
2026-02-05T05:00:42.200Z;True;True;65
2026-02-05T05:01:42.200Z;True;True;66
2026-02-05T05:02:42.200Z;True;True;67
2026-02-05T05:03:42.200Z;True;True;68
2026-02-05T05:04:42.200Z;True;True;69
2026-02-05T05:05:42.200Z;True;True;70
2026-02-05T05:06:42.200Z;True;True;71
2026-02-05T05:07:42.200Z;True;True;72
2026-02-05T05:08:10.500Z;False;False;72
2026-02-05T05:11:32.700Z;False;False;73
2026-02-05T05:33:22.700Z;False;False;72
2026-02-05T05:50:47.700Z;False;False;71
2026-02-05T06:18:17.700Z;False;False;70
2026-02-05T06:34:09.800Z;True;False;70
2026-02-05T06:37:23.500Z;True;True;71
2026-02-05T06:38:23.600Z;True;True;72
2026-02-05T06:39:23.600Z;True;True;75
2026-02-05T06:40:38.500Z;True;True;76
2026-02-05T06:42:03.600Z;True;True;77
2026-02-05T06:43:19.800Z;True;True;78
2026-02-05T06:44:34.700Z;True;True;79
2026-02-05T06:46:14.800Z;True;True;80
2026-02-05T06:47:44.800Z;True;True;81
2026-02-05T06:49:19.800Z;True;True;82
2026-02-05T06:51:19.100Z;True;True;83
2026-02-05T06:53:44.100Z;True;True;84
2026-02-05T06:55:44.100Z;True;True;85
2026-02-05T06:58:14.000Z;True;True;86
2026-02-05T07:01:24.100Z;True;True;87
2026-02-05T07:04:59.100Z;True;True;88
2026-02-05T07:08:49.800Z;False;True;100
2026-02-05T07:59:22.000Z;False;False;100
2026-02-05T08:59:24.600Z;False;False;100
2026-02-05T09:29:29.600Z;False;False;99
2026-02-05T10:29:29.500Z;False;False;99
2026-02-05T10:49:29.700Z;False;False;98
2026-02-05T11:49:29.000Z;False;False;98
2026-02-05T12:29:30.500Z;False;False;97
2026-02-05T13:29:30.300Z;False;False;97
2026-02-05T14:09:30.200Z;False;False;96
2026-02-05T15:09:29.600Z;False;False;96
2026-02-05T15:59:29.500Z;False;False;95
2026-02-05T16:29:39.900Z;False;False;95
2026-02-05T17:29:42.200Z;False;False;95
2026-02-05T17:54:10.400Z;False;False;93
2026-02-05T18:59:42.800Z;False;False;93
2026-02-05T19:59:42.700Z;False;False;93
2026-02-05T20:29:42.700Z;False;False;92
2026-02-05T21:29:42.800Z;False;False;92
2026-02-05T22:29:43.200Z;False;False;92
2026-02-05T23:09:43.400Z;False;False;91
2026-02-06T00:09:43.200Z;False;False;91
2026-02-06T01:09:43.400Z;False;False;90
2026-02-06T02:09:43.200Z;False;False;90
2026-02-06T03:09:43.200Z;False;False;90
2026-02-06T03:19:43.400Z;False;False;89
2026-02-06T04:19:43.200Z;False;False;89
2026-02-06T05:19:43.400Z;False;False;88
2026-02-06T06:19:42.400Z;False;False;88
2026-02-06T07:09:42.800Z;False;False;86
2026-02-06T08:09:42.300Z;False;False;86
2026-02-06T09:09:42.700Z;False;False;86
2026-02-06T09:29:42.900Z;False;False;85
2026-02-06T09:53:06.400Z;False;False;85
2026-02-06T10:53:06.800Z;False;False;85
2026-02-06T11:53:06.200Z;False;False;85
2026-02-06T12:53:06.300Z;False;False;85
2026-02-06T14:03:06.500Z;False;False;85
2026-02-06T14:13:06.400Z;False;False;84
2026-02-06T15:23:06.600Z;False;False;84
2026-02-06T16:23:06.000Z;False;False;84
2026-02-06T17:23:06.300Z;False;False;83
2026-02-06T18:23:06.500Z;False;False;83
2026-02-06T19:23:06.000Z;False;False;83
2026-02-06T20:23:06.600Z;False;False;83
2026-02-06T21:23:05.800Z;False;False;83
2026-02-06T21:43:06.800Z;False;False;82
2026-02-06T22:43:06.500Z;False;False;82
2026-02-06T23:43:06.500Z;False;False;82
2026-02-07T00:43:06.500Z;False;False;82
2026-02-07T01:13:06.700Z;False;False;80
2026-02-07T02:13:06.500Z;False;False;80
2026-02-07T03:13:06.500Z;False;False;80
2026-02-07T04:03:06.400Z;False;False;79
2026-02-07T05:03:06.200Z;False;False;79
2026-02-07T06:03:06.200Z;False;False;79
2026-02-07T06:43:06.400Z;False;False;78
2026-02-07T07:43:06.200Z;False;False;78
2026-02-07T08:43:06.000Z;False;False;78
2026-02-07T09:13:06.600Z;False;False;77
2026-02-07T10:13:05.800Z;False;False;77
2026-02-07T11:13:06.100Z;False;False;77
2026-02-07T11:53:06.500Z;False;False;76
2026-02-07T12:53:06.600Z;False;False;76
2026-02-07T13:53:06.800Z;False;False;76
2026-02-07T14:13:06.800Z;False;False;75
2026-02-07T15:23:06.500Z;False;False;75
2026-02-07T16:23:06.100Z;False;False;75
2026-02-07T17:37:33.300Z;False;False;75
2026-02-07T18:33:06.900Z;False;False;73
2026-02-07T19:03:06.400Z;False;False;75
2026-02-07T19:23:06.400Z;False;False;73
2026-02-07T20:23:06.200Z;False;False;73
2026-02-07T21:23:06.100Z;False;False;73
2026-02-07T22:23:07.000Z;False;False;73
2026-02-07T23:03:07.200Z;False;False;72
2026-02-08T00:03:07.000Z;False;False;72
2026-02-08T01:03:07.000Z;False;False;72
2026-02-08T01:53:07.300Z;False;False;71
2026-02-08T02:53:07.100Z;False;False;71
2026-02-08T03:53:07.100Z;False;False;71
2026-02-08T04:53:07.100Z;False;False;71
2026-02-08T05:13:07.200Z;False;False;70
2026-02-08T06:13:07.000Z;False;False;70
2026-02-08T07:13:06.800Z;False;False;70
2026-02-08T07:23:07.200Z;False;False;69
2026-02-08T08:23:06.800Z;False;False;69
2026-02-08T09:23:05.100Z;False;False;69
2026-02-08T10:23:06.000Z;False;False;69
2026-02-08T10:53:06.100Z;False;False;68
2026-02-08T11:53:06.200Z;False;False;68
2026-02-08T12:53:06.900Z;False;False;68
2026-02-08T13:53:06.100Z;False;False;68
2026-02-08T14:53:06.100Z;False;False;68
2026-02-08T15:53:07.100Z;False;False;68
2026-02-08T16:13:05.700Z;False;False;66
2026-02-08T17:13:06.000Z;False;False;66
2026-02-08T18:13:05.400Z;False;False;66
2026-02-08T19:13:06.700Z;False;False;66
2026-02-08T20:13:06.700Z;False;False;66
2026-02-08T20:53:06.700Z;False;False;65
2026-02-08T21:53:06.500Z;False;False;65
2026-02-08T22:53:07.000Z;False;False;65
2026-02-08T23:53:07.000Z;False;False;65
2026-02-09T00:53:07.000Z;False;False;65
2026-02-09T01:13:07.700Z;False;False;64
2026-02-09T02:13:06.900Z;False;False;64
2026-02-09T03:13:06.900Z;False;False;64
2026-02-09T04:13:06.900Z;False;False;64
2026-02-09T04:43:07.100Z;False;False;63
2026-02-09T05:43:06.700Z;False;False;63
2026-02-09T06:33:06.400Z;False;False;62
2026-02-09T07:23:06.600Z;False;False;60
2026-02-09T08:23:03.500Z;False;False;60
2026-02-09T09:23:07.000Z;False;False;60
2026-02-09T10:23:06.300Z;False;False;60
2026-02-09T10:53:07.600Z;False;False;59
2026-02-09T11:53:07.100Z;False;False;59
2026-02-09T12:53:07.300Z;False;False;59
2026-02-09T13:53:06.700Z;False;False;59
2026-02-09T14:53:06.800Z;False;False;59
2026-02-09T15:33:07.600Z;False;False;58
2026-02-09T16:33:04.200Z;False;False;58
2026-02-09T17:33:07.100Z;False;False;58
2026-02-09T17:43:06.300Z;False;False;57
2026-02-09T18:43:06.300Z;False;False;57
2026-02-09T19:43:06.200Z;False;False;57
2026-02-09T20:43:07.300Z;False;False;57
2026-02-09T21:43:05.800Z;False;False;57
2026-02-09T22:33:06.800Z;False;False;56
2026-02-09T23:33:06.600Z;False;False;56
2026-02-10T00:33:06.600Z;False;False;56
2026-02-10T01:33:06.600Z;False;False;56
2026-02-10T02:33:06.600Z;False;False;56
2026-02-10T02:43:06.800Z;False;False;55
2026-02-10T03:43:06.600Z;False;False;55
2026-02-10T04:43:05.700Z;False;False;55
2026-02-10T05:33:05.900Z;False;False;53
2026-02-10T06:33:07.500Z;False;False;53
2026-02-10T07:33:06.200Z;False;False;53
2026-02-10T07:43:06.400Z;False;False;52
2026-02-10T08:43:07.300Z;False;False;52
2026-02-10T09:43:06.500Z;False;False;52
2026-02-10T10:13:07.400Z;False;False;51
2026-02-10T11:13:06.700Z;False;False;51
2026-02-10T12:13:06.900Z;False;False;51
2026-02-10T13:13:06.600Z;False;False;51
2026-02-10T13:23:06.800Z;False;False;50
2026-02-10T13:33:06.800Z;False;False;51
2026-02-10T14:19:39.500Z;False;False;51
2026-02-10T14:32:15.500Z;False;False;50
2026-02-10T15:39:39.800Z;False;False;50
2026-02-10T16:39:39.900Z;False;False;50
2026-02-10T17:39:38.800Z;False;False;50
2026-02-10T18:39:40.000Z;False;False;50
2026-02-10T19:39:40.300Z;False;False;50
2026-02-10T20:19:39.500Z;False;False;49
2026-02-10T21:19:39.800Z;False;False;49
2026-02-10T21:49:40.600Z;False;False;50
2026-02-10T22:49:40.300Z;False;False;50
2026-02-10T23:59:40.600Z;False;False;49
2026-02-11T00:59:40.400Z;False;False;49
2026-02-11T01:59:40.400Z;False;False;49
2026-02-11T02:59:40.400Z;False;False;49
2026-02-11T03:19:40.600Z;False;False;48
2026-02-11T04:19:40.400Z;False;False;48
2026-02-11T05:19:40.400Z;False;False;48
2026-02-11T06:19:39.800Z;False;False;48
2026-02-11T06:29:40.000Z;False;False;46
2026-02-11T07:29:39.800Z;False;False;46
2026-02-11T07:59:40.900Z;False;False;45
2026-02-11T08:59:40.300Z;False;False;45
2026-02-11T10:09:39.000Z;False;False;45
2026-02-11T11:09:40.500Z;False;False;45
2026-02-11T12:09:40.700Z;False;False;45
2026-02-11T13:09:40.000Z;False;False;44
2026-02-11T14:09:40.300Z;False;False;44
2026-02-11T15:09:39.900Z;False;False;44
2026-02-11T16:09:40.100Z;False;False;44
2026-02-11T16:59:40.300Z;False;False;43
2026-02-11T17:59:39.900Z;False;False;43
2026-02-11T18:59:40.300Z;False;False;43
2026-02-11T19:59:38.800Z;False;False;43
2026-02-11T20:59:40.000Z;False;False;43
2026-02-11T21:59:39.000Z;False;False;43
2026-02-11T22:49:39.200Z;False;False;42
2026-02-11T23:49:39.000Z;False;False;42
2026-02-12T00:49:39.100Z;False;False;42
2026-02-12T01:39:39.200Z;False;False;40
2026-02-12T02:39:39.000Z;False;False;40
2026-02-12T03:39:39.000Z;False;False;40
2026-02-12T04:39:39.200Z;False;False;39
2026-02-12T05:39:39.000Z;False;False;39
2026-02-12T06:39:39.100Z;False;False;39
2026-02-12T06:59:39.000Z;False;False;38
2026-02-12T07:59:40.300Z;False;False;38
2026-02-12T08:59:40.300Z;False;False;38
2026-02-12T09:59:39.800Z;False;False;38
2026-02-12T10:09:40.000Z;False;False;37
2026-02-12T11:09:39.900Z;False;False;37
2026-02-12T11:29:40.600Z;False;False;36
2026-02-12T11:49:40.600Z;False;False;37
2026-02-12T12:49:39.600Z;False;False;37
2026-02-12T13:19:39.700Z;False;False;36
2026-02-12T14:19:39.700Z;False;False;36
2026-02-12T14:49:39.900Z;False;False;35
2026-02-12T15:39:40.300Z;False;False;36
2026-02-12T16:39:40.200Z;False;False;35
2026-02-12T17:39:39.500Z;False;False;35
2026-02-12T18:39:39.600Z;False;False;35
2026-02-12T19:39:39.600Z;False;False;35
2026-02-12T20:29:40.300Z;False;False;33
2026-02-12T21:29:39.700Z;False;False;33
2026-02-12T21:59:39.900Z;False;False;32
2026-02-12T22:59:40.100Z;False;False;32
2026-02-12T23:59:40.100Z;False;False;32
2026-02-13T00:59:40.100Z;False;False;32
2026-02-13T01:59:40.100Z;False;False;32
2026-02-13T02:59:39.500Z;False;False;32
2026-02-13T03:39:39.600Z;False;False;31
2026-02-13T04:39:39.400Z;False;False;31
2026-02-13T05:39:39.500Z;False;False;31
2026-02-13T06:09:39.600Z;False;False;30
2026-02-13T07:09:39.600Z;False;False;30
2026-02-13T08:09:38.600Z;False;False;30
2026-02-13T09:09:39.700Z;False;False;29
2026-02-13T10:09:40.300Z;False;False;29
2026-02-13T11:19:39.800Z;False;False;29
2026-02-13T12:19:39.000Z;False;False;29
2026-02-13T13:19:40.100Z;False;False;29
2026-02-13T13:49:39.700Z;False;False;28
2026-02-13T14:49:38.900Z;False;False;28
2026-02-13T15:49:40.500Z;False;False;28
2026-02-13T16:49:39.700Z;False;False;28
2026-02-13T17:51:34.400Z;True;False;28
2026-02-13T17:54:21.900Z;True;True;29
2026-02-13T17:55:21.900Z;True;True;30
2026-02-13T17:56:21.900Z;True;True;32
2026-02-13T17:57:22.000Z;True;True;35
2026-02-13T17:58:21.900Z;True;True;36
2026-02-13T17:59:21.900Z;True;True;37
2026-02-13T18:00:21.900Z;True;True;39
2026-02-13T18:01:21.900Z;True;True;41
2026-02-13T18:02:21.900Z;True;True;44
2026-02-13T18:03:21.900Z;True;True;46
2026-02-13T18:04:21.900Z;True;True;48
2026-02-13T18:05:21.900Z;True;True;49
2026-02-13T18:06:21.900Z;True;True;50
2026-02-13T18:07:21.900Z;True;True;53
2026-02-13T18:08:21.900Z;True;True;54
2026-02-13T18:09:21.900Z;True;True;56
2026-02-13T18:10:21.900Z;True;True;57
2026-02-13T18:11:22.000Z;True;True;60
2026-02-13T18:12:21.900Z;True;True;62
2026-02-13T18:13:21.900Z;True;True;63
2026-02-13T18:14:22.000Z;True;True;65
2026-02-13T18:15:21.900Z;True;True;66
2026-02-13T18:16:21.900Z;True;True;68
2026-02-13T18:17:21.900Z;True;True;70
2026-02-13T18:18:21.900Z;True;True;71
2026-02-13T18:19:21.900Z;True;True;72
2026-02-13T18:20:21.900Z;True;True;73
2026-02-13T18:21:22.000Z;True;True;75
2026-02-13T18:22:27.000Z;True;True;77
2026-02-13T18:23:26.900Z;True;True;78
2026-02-13T18:24:32.000Z;True;True;79
2026-02-13T18:25:31.900Z;True;True;80
2026-02-13T18:26:31.900Z;True;True;81
2026-02-13T18:27:31.900Z;True;True;82
2026-02-13T18:27:50.400Z;False;False;82
2026-02-13T19:27:52.500Z;False;False;82
2026-02-13T20:07:57.800Z;False;False;80
2026-02-13T20:57:56.600Z;False;False;79
2026-02-13T21:57:56.300Z;False;False;79
2026-02-13T22:07:56.500Z;False;False;78
2026-02-13T23:07:56.300Z;False;False;78
2026-02-13T23:27:56.500Z;False;False;77
2026-02-14T00:27:56.300Z;False;False;77
2026-02-14T00:47:56.500Z;False;False;76
2026-02-14T01:47:56.300Z;False;False;76
2026-02-14T02:17:56.500Z;False;False;75
2026-02-14T03:17:56.300Z;False;False;75
2026-02-14T04:07:56.500Z;False;False;74
2026-02-14T05:07:57.900Z;False;False;74
2026-02-14T06:07:57.300Z;False;False;73
2026-02-14T07:07:57.400Z;False;False;73
2026-02-14T07:27:57.200Z;False;False;72
2026-02-14T08:37:54.600Z;False;False;72
2026-02-14T09:37:54.400Z;False;False;72
2026-02-14T10:17:55.700Z;False;False;70
2026-02-14T11:17:54.400Z;False;False;70
2026-02-14T12:17:54.700Z;False;False;70
2026-02-14T12:57:53.800Z;False;False;69
2026-02-14T13:57:54.700Z;False;False;69
2026-02-14T14:47:54.900Z;False;False;68
2026-02-14T15:47:54.800Z;False;False;68
2026-02-14T16:47:54.300Z;False;False;68
2026-02-14T17:47:54.900Z;False;False;68
2026-02-14T18:47:54.200Z;False;False;68
2026-02-14T19:17:55.200Z;False;False;67
2026-02-14T20:17:54.900Z;False;False;67
2026-02-14T21:17:54.500Z;False;False;67
2026-02-14T22:17:54.700Z;False;False;67
2026-02-14T23:17:54.600Z;False;False;67
2026-02-14T23:27:55.000Z;False;False;66
2026-02-15T00:27:54.600Z;False;False;66
2026-02-15T01:27:54.600Z;False;False;66
2026-02-15T01:47:54.800Z;False;False;65
2026-02-15T02:47:54.600Z;False;False;65
2026-02-15T03:47:54.600Z;False;False;65
2026-02-15T03:57:54.800Z;False;False;64
2026-02-15T04:57:54.600Z;False;False;64
2026-02-15T05:57:53.900Z;False;False;64
2026-02-15T06:57:53.900Z;False;False;64
2026-02-15T07:07:54.100Z;False;False;63
2026-02-15T08:07:53.900Z;False;False;63
2026-02-15T08:57:57.500Z;False;False;62
2026-02-15T10:07:56.700Z;False;False;62
2026-02-15T11:07:57.000Z;False;False;62
2026-02-15T11:37:56.900Z;False;False;60
2026-02-15T12:37:56.600Z;False;False;60
2026-02-15T13:47:58.600Z;False;False;60
2026-02-15T14:57:57.400Z;False;False;60
2026-02-15T15:27:57.000Z;False;False;59
2026-02-15T16:27:56.800Z;False;False;59
2026-02-15T17:37:54.200Z;False;False;59
2026-02-15T18:37:56.300Z;False;False;59
2026-02-15T19:07:54.800Z;False;False;58
2026-02-15T20:07:57.200Z;False;False;58
2026-02-15T21:07:56.400Z;False;False;58
2026-02-15T22:07:57.300Z;False;False;58
2026-02-15T23:17:57.400Z;False;False;58
2026-02-15T23:47:57.600Z;False;False;57
2026-02-16T00:47:57.400Z;False;False;57
2026-02-16T01:47:57.400Z;False;False;57
2026-02-16T01:57:57.600Z;False;False;56
2026-02-16T02:57:57.400Z;False;False;56
2026-02-16T03:57:56.800Z;False;False;56
2026-02-16T04:07:56.900Z;False;False;55
2026-02-16T05:07:56.700Z;False;False;55
2026-02-16T06:07:56.900Z;False;False;54
2026-02-16T07:07:57.500Z;False;False;54
2026-02-16T07:37:57.300Z;False;False;53
2026-02-16T08:37:57.100Z;False;False;53
2026-02-16T09:37:57.000Z;False;False;53
2026-02-16T10:37:56.000Z;False;False;53
2026-02-16T10:47:55.000Z;False;False;52
2026-02-16T11:47:54.400Z;False;False;52
2026-02-16T12:47:54.600Z;False;False;52
2026-02-16T13:47:57.000Z;False;False;52
2026-02-16T14:57:57.400Z;False;False;52
2026-02-16T15:27:57.400Z;False;False;50
2026-02-16T16:37:55.700Z;False;False;50
2026-02-16T16:57:54.600Z;False;False;49
2026-02-16T17:57:56.200Z;False;False;49
2026-02-16T19:07:54.700Z;False;False;49
2026-02-16T20:07:56.800Z;False;False;49
2026-02-16T21:07:56.300Z;False;False;49
2026-02-16T21:47:56.500Z;False;False;48
2026-02-16T22:47:56.800Z;False;False;49
2026-02-16T22:57:56.800Z;False;False;48
2026-02-16T23:57:56.600Z;False;False;48
2026-02-17T00:57:56.600Z;False;False;48
2026-02-17T01:57:56.600Z;False;False;48
2026-02-17T02:07:56.800Z;False;False;47
2026-02-17T03:07:56.600Z;False;False;47
2026-02-17T04:07:56.600Z;False;False;47
2026-02-17T04:37:56.800Z;False;False;46
2026-02-17T05:37:56.600Z;False;False;46
2026-02-17T06:37:56.700Z;False;False;46
2026-02-17T07:07:56.900Z;False;False;45
2026-02-17T08:17:54.700Z;False;False;45
2026-02-17T09:17:54.700Z;False;False;45
2026-02-17T10:07:54.500Z;False;False;44
2026-02-17T11:07:54.700Z;False;False;44
2026-02-17T12:07:54.200Z;False;False;44
2026-02-17T13:07:54.000Z;False;False;44
2026-02-17T14:07:54.200Z;False;False;44
2026-02-17T15:07:54.200Z;False;False;44
2026-02-17T15:17:54.300Z;False;False;43
2026-02-17T16:17:54.400Z;False;False;43
2026-02-17T17:17:54.300Z;False;False;43
2026-02-17T18:17:54.300Z;False;False;43
2026-02-17T19:17:54.700Z;False;False;43
2026-02-17T20:17:54.700Z;False;False;43
2026-02-17T20:47:54.300Z;False;False;42
2026-02-17T21:47:54.800Z;False;False;42
2026-02-17T22:47:54.800Z;False;False;42
2026-02-17T23:47:54.300Z;False;False;42
2026-02-18T00:47:54.500Z;False;False;40
2026-02-18T01:47:54.300Z;False;False;40
2026-02-18T02:47:54.300Z;False;False;40
2026-02-18T03:37:54.500Z;False;False;39
2026-02-18T04:37:54.300Z;False;False;39
2026-02-18T05:37:54.300Z;False;False;39
2026-02-18T05:47:54.500Z;False;False;38
2026-02-18T06:47:54.600Z;False;False;38
2026-02-18T07:47:54.600Z;False;False;37
2026-02-18T08:47:54.600Z;False;False;37
2026-02-18T09:47:54.200Z;False;False;37
2026-02-18T10:47:54.900Z;False;False;37
2026-02-18T11:37:54.800Z;False;False;36
2026-02-18T12:37:54.200Z;False;False;36
2026-02-18T13:37:54.000Z;False;False;36
2026-02-18T14:37:54.700Z;False;False;36
2026-02-18T15:37:53.800Z;False;False;36
2026-02-18T15:47:53.900Z;False;False;35
2026-02-18T16:47:54.200Z;False;False;35
2026-02-18T17:47:54.400Z;False;False;35
2026-02-18T18:17:54.400Z;False;False;34
2026-02-18T19:17:53.800Z;False;False;34
2026-02-18T20:17:54.200Z;False;False;34
2026-02-18T21:02:30.400Z;True;False;34
2026-02-18T21:02:49.600Z;False;False;34
2026-02-18T21:04:42.700Z;False;False;34
2026-02-18T21:04:43.800Z;True;False;34
2026-02-18T21:04:58.300Z;False;False;34
2026-02-18T21:04:58.400Z;True;False;34
2026-02-18T21:05:12.700Z;True;False;34
2026-02-18T21:05:14.000Z;True;True;34
2026-02-18T21:06:28.100Z;True;True;35
2026-02-18T21:07:58.000Z;True;True;36
2026-02-18T21:08:58.000Z;True;True;38
2026-02-18T21:09:58.000Z;True;True;41
2026-02-18T21:10:58.000Z;True;True;45
2026-02-18T21:11:58.000Z;True;True;47
2026-02-18T21:12:58.000Z;True;True;49
2026-02-18T21:13:58.000Z;True;True;50
2026-02-18T21:14:59.100Z;True;True;53
2026-02-18T21:15:59.100Z;True;True;54
2026-02-18T21:16:59.100Z;True;True;55
2026-02-18T21:17:59.100Z;True;True;58
2026-02-18T21:18:59.100Z;True;True;61
2026-02-18T21:19:59.100Z;True;True;63
2026-02-18T21:20:59.100Z;True;True;64
2026-02-18T21:21:58.400Z;True;True;66
2026-02-18T21:22:58.400Z;True;True;69
2026-02-18T21:23:58.400Z;True;True;70
2026-02-18T21:24:58.400Z;True;True;72
2026-02-18T21:25:45.300Z;False;False;72
2026-02-18T22:25:48.300Z;False;False;72
2026-02-18T22:55:53.500Z;False;False;71
2026-02-18T23:45:53.500Z;False;False;70
2026-02-19T00:45:53.300Z;False;False;70
2026-02-19T00:55:53.500Z;False;False;69
2026-02-19T01:55:53.500Z;False;False;68
2026-02-19T02:55:53.300Z;False;False;68
2026-02-19T03:35:53.500Z;False;False;67
2026-02-19T04:35:53.300Z;False;False;67
2026-02-19T04:55:53.500Z;False;False;66
2026-02-19T05:55:54.500Z;False;False;66
2026-02-19T06:25:54.700Z;False;False;65
2026-02-19T07:22:02.100Z;True;False;65
2026-02-19T07:24:49.600Z;True;True;66
2026-02-19T07:25:49.600Z;True;True;68
2026-02-19T07:26:49.600Z;True;True;71
2026-02-19T07:27:49.600Z;True;True;75
2026-02-19T07:28:49.600Z;True;True;77
2026-02-19T07:29:49.700Z;True;True;79
2026-02-19T07:30:54.700Z;True;True;80
2026-02-19T07:31:59.700Z;True;True;81
2026-02-19T07:32:59.600Z;True;True;82
2026-02-19T07:33:59.600Z;True;True;83
2026-02-19T07:34:59.600Z;True;True;85
2026-02-19T07:35:59.600Z;True;True;86
2026-02-19T07:37:04.700Z;True;True;87
2026-02-19T07:38:09.700Z;True;True;88
2026-02-19T07:39:34.700Z;True;True;89
2026-02-19T07:40:59.700Z;True;True;90
2026-02-19T07:42:14.700Z;True;True;91
2026-02-19T07:43:44.700Z;True;True;93
2026-02-19T07:45:14.700Z;True;True;94
2026-02-19T07:47:09.700Z;True;True;95
2026-02-19T07:49:24.700Z;True;True;96
